"","pair_level","pair_id","prediction","user_pref_1","user_pref_2","user_pref_3","user_pref_4","user_pref_5","user_pref_6","user_pref_7","user_pref_8","user_pref_9","user_pref_10","user_pref_11","user_pref_12","user_pref_13","user_pref_14","user_pref_15","user_pref_16","user_pref_17"
"1420","M-VL",2546,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1421","M-VL",2552,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1422","M-VL",2556,"vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1423","M-VL",2563,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1424","M-VL",2565,"vid2","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1425","M-VL",2566,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1426","M-VL",2575,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1427","M-VL",2580,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1428","M-VL",2800,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1429","M-VL",2803,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1430","M-VL",2805,"vid2","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1431","M-VL",2820,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1432","M-VL",2825,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1433","M-VL",2838,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1434","M-VL",2862,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1435","M-VL",2876,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1436","M-VL",2877,"vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1437","M-VL",2878,"vid2","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1438","M-VL",2879,"vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1439","M-VL",2880,"vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1440","M-VL",2881,"vid1","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1441","M-VL",2896,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442","M-VL",2897,"vid1","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1443","M-VL",2898,"vid2","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1444","M-VL",2914,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1445","M-VL",2917,"vid1","vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1446","M-VL",2918,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1447","M-VL",2934,"vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1448","M-VL",2935,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1449","M-VL",2936,"vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1450","M-VL",2939,"vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1451","M-VL",2953,"vid1","vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1452","M-VL",2957,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1453","M-VL",3266,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1454","M-VL",3268,"vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1455","M-VL",3271,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1456","M-VL",3279,"vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1457","M-VL",3280,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1458","M-VL",3281,"vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1459","M-VL",3286,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1460","M-VL",3293,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1461","M-VL",3294,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1462","M-VL",3298,"vid1","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1463","M-VL",3301,"vid1","vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1464","M-VL",3302,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1465","M-VL",3308,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1466","M-VL",3310,"vid2","vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1467","M-VL",3312,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1468","M-VL",3315,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1469","M-VL",3393,"vid1","vid1","vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1470","M-VL",3394,"vid1","vid2","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1471","M-VL",3395,"vid2","vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1472","M-VL",3398,"vid2","vid2","vid2","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1473","M-VL",3399,"vid2","vid2","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1474","M-VL",3400,"vid1","vid1","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1475","V-H",0,"vid1","vid1","vid1","vid2","vid2","vid2","vid2","vid1","vid2","vid1","vid2",NA,NA,NA,NA,NA,NA,NA
"1476","V-H",1,"vid2","vid2","vid1","vid2","vid2","vid2","vid1","vid1","vid2","vid2","vid2","vid2","vid2","vid1","vid2","vid1","vid1","vid1"
"1477","V-H",2,"vid1","vid2","vid1","vid2","vid1","vid1","vid1","vid1","vid1","vid1","vid2","vid2","vid2",NA,NA,NA,NA,NA
"1478","V-H",3,"vid2","vid1","vid1","vid2","vid2","vid2","vid1","vid1","vid1","vid2","vid1",NA,NA,NA,NA,NA,NA,NA
"1479","V-H",4,"vid2","vid2","vid2","vid2","vid2","vid2","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1480","V-H",5,"vid2","vid2","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481","V-H",6,"vid1","vid2","vid1","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1482","V-H",7,"vid2","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1483","V-H",8,"vid1","vid1","vid1","vid1","vid1","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1484","V-H",9,"vid1","vid2","vid2","vid1","vid2","vid1","vid1","vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1485","V-H",10,"vid1","vid2","vid1","vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1486","V-H",11,"vid1","vid1","vid2","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1487","V-H",12,"vid1","vid1","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1488","V-H",13,"vid1","vid2","vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1489","V-H",61,"vid1","vid1","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1490","V-H",62,"vid2","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491","V-H",63,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1492","V-H",64,"vid1","vid1","vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1493","V-H",65,"vid1","vid2","vid2","vid2","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1494","V-H",66,"vid1","vid1","vid1","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1495","V-H",67,"vid1","vid1","vid1","vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1496","V-H",68,"vid2","vid2","vid2","vid2","vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1497","V-H",69,"vid1","vid2","vid2","vid1","vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1498","V-H",70,"vid1","vid1","vid2","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1499","V-H",71,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1500","V-H",72,"vid2","vid1","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501","V-H",73,"vid1","vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1502","V-H",120,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1503","V-H",121,"vid1","vid1","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1504","V-H",122,"vid1","vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1505","V-H",123,"vid1","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1506","V-H",124,"vid2","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1507","V-H",125,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1508","V-H",126,"vid1","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1509","V-H",127,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1510","V-H",128,"vid1","vid1","vid2","vid1","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1511","V-H",129,"vid1","vid1","vid2","vid2","vid1","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1512","V-H",130,"vid2","vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1513","V-H",132,"vid1","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514","V-H",133,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1515","V-H",180,"vid2","vid1","vid1","vid1","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1516","V-H",181,"vid1","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1517","V-H",182,"vid2","vid2","vid2","vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1518","V-H",183,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519","V-H",184,"vid1","vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520","V-H",185,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1521","V-H",186,"vid2","vid2","vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1522","V-H",187,"vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1523","V-H",188,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1524","V-H",190,"vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1525","V-H",191,"vid2","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1526","V-H",192,"vid2","vid2","vid2","vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1527","V-H",193,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1528","V-H",240,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1529","V-H",241,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1530","V-H",243,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1531","V-H",244,"vid2","vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1532","V-H",245,"vid2","vid1","vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1533","V-H",246,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534","V-H",247,"vid1","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1535","V-H",248,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1536","V-H",249,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1537","V-H",251,"vid1","vid2","vid2","vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1538","V-H",252,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1539","V-H",253,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1540","V-H",1679,"vid2","vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541","V-H",1682,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1542","V-H",1684,"vid2","vid2","vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1543","V-H",1686,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1544","V-H",1715,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1545","V-H",1717,"vid2","vid1","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1546","V-H",1718,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1547","V-H",1719,"vid2","vid2","vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1548","V-H",1720,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1549","V-H",1722,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1550","V-H",1751,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1551","V-H",1754,"vid2","vid2","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1552","V-H",1758,"vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1553","V-H",1787,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1554","V-H",1788,"vid2","vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1555","V-H",1790,"vid2","vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1556","V-H",1792,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1557","V-H",1793,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1558","V-H",1824,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1559","V-H",1826,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1560","V-H",1827,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1561","V-H",1828,"vid2","vid1","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1562","V-H",1829,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1563","V-H",1859,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1564","V-H",1860,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1565","V-H",1861,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1566","V-H",1862,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1567","V-H",1864,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1568","V-H",1865,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1569","V-H",1866,"vid2","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1570","V-H",1895,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1571","V-H",1896,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1572","V-H",1897,"vid1","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1573","V-H",1900,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1574","V-H",1902,"vid2","vid2","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1575","V-H",1936,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1576","V-H",2448,"vid1","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1577","V-H",2617,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1578","V-H",2618,"vid2","vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1579","V-H",3046,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580","V-H",3070,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1581","V-H",3072,"vid1","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582","V-H",3093,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1583","V-H",3094,"vid1","vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1584","V-H",3097,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1585","V-H",3368,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1586","V-H",3369,"vid1","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1587","V-L",26,"vid2","vid2","vid1","vid2","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1588","V-L",27,"vid1","vid1","vid1","vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1589","V-L",28,"vid2","vid2","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1590","V-L",30,"vid2","vid1","vid2","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1591","V-L",31,"vid1","vid1","vid1","vid2","vid1","vid1","vid1","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1592","V-L",32,"vid2","vid2","vid2","vid1","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1593","V-L",33,"vid2","vid2","vid2","vid1","vid2","vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1594","V-L",34,"vid2","vid2","vid1","vid2","vid2","vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1595","V-L",35,"vid1","vid2","vid1","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1596","V-L",36,"vid1","vid2","vid1","vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1597","V-L",37,"vid2","vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1598","V-L",38,"vid2","vid1","vid1","vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1599","V-L",88,"vid2","vid2","vid2","vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1600","V-L",89,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1601","V-L",92,"vid1","vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1602","V-L",93,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1603","V-L",94,"vid2","vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1604","V-L",95,"vid1","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1605","V-L",96,"vid1","vid1","vid2","vid2","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1606","V-L",97,"vid2","vid2","vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1607","V-L",98,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608","V-L",146,"vid1","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1609","V-L",147,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1610","V-L",149,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611","V-L",151,"vid1","vid1","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612","V-L",152,"vid2","vid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1613","V-L",153,"vid2","vid2","vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1614","V-L",154,"vid1","vid2","vid2","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1615","V-L",155,"vid2","vid2","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1616","V-L",156,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617","V-L",157,"vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1618","V-L",207,"vid1","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1619","V-L",209,"vid1","vid1","vid1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
